"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"11538","гр.Свети Влас местност ЮРТА","Парти банички GABROVO с крем ванилия замр. 300гр","10265","68","2.19",""
"11538","гр.Свети Влас местност ЮРТА","Парти банички GABROVO с крем ягода замр. 300гр","10271","68","2.19",""
"11538","гр.Свети Влас местност ЮРТА","Боб DEGUSTO бял 400гр","10284","46","1.32",""
"11538","гр.Свети Влас местност ЮРТА","Боб DEGUSTO маслен 400гр","10287","46","1.32",""
"11538","гр.Свети Влас местност ЮРТА","Банички BELLA от кори сирене 480гр","10414","68","2.30",""
"11538","гр.Свети Влас местност ЮРТА","Банички BELLA от кори сирене/спанак 480гр","10415","68","2.30",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш БРАВО пилешки","10684","26","4.22",""
"11538","гр.Свети Влас местност ЮРТА","Лютеница АТЛАНТИК КО традиционна 570гр","10883","49","1.48",""
"11538","гр.Свети Влас местност ЮРТА","Извара МЕРОНЕ 400гр","10949","14","1.97",""
"11538","гр.Свети Влас местност ЮРТА","Сирене САЯНА краве","11684","8","7.46",""
"11538","гр.Свети Влас местност ЮРТА","Хляб Вкусният Комать бял 500гр","11689","1","0.95",""
"11538","гр.Свети Влас местност ЮРТА","Хляб МИЛЕНА бял 600гр","11875","1","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Чай Карпатски 3 билки мента/маточина 27гр","11945","72","1.07",""
"11538","гр.Свети Влас местност ЮРТА","Чай Карпатски 3 билки лайка 20гр","12038","72","0.97",""
"11538","гр.Свети Влас местност ЮРТА","Чай Карпатски 3 билки мента 20гр","12210","72","0.97",""
"11538","гр.Свети Влас местност ЮРТА","GERBER батат/тиква/пиле/цвекло 190гр","12244","64","2.53",""
"11538","гр.Свети Влас местност ЮРТА","GERBER ризото/пуйка/зеленчунци 250гр","12295","64","2.89",""
"11538","гр.Свети Влас местност ЮРТА","П-т за съдове FEYA Orchid 400мл","12526","79","0.92",""
"11538","гр.Свети Влас местност ЮРТА","Масло ЗОЛОТОЙ РЕЗЕРВ 82% 180гр","13166","12","2.91",""
"11538","гр.Свети Влас местност ЮРТА","Масло MILTEX краве 125гр","13169","12","1.58",""
"11538","гр.Свети Влас местност ЮРТА","Салам МАДЖАРОВ Бургас 260гр","13490","28","4.90",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ пресен шпек 330гр","13498","28","3.01",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ сервилат 300гр","13500","28","2.94",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ Бургас 400гр","13505","28","3.81",""
"11538","гр.Свети Влас местност ЮРТА","Салам ЧИЧОВЦИ шпек класик 300гр","13536","28","2.53",""
"11538","гр.Свети Влас местност ЮРТА","Наденица БОНИ македонска 350гр","13568","27","2.99",""
"11538","гр.Свети Влас местност ЮРТА","Ракия Сунгурларска гроздова 0.7л","13643","77","8.53",""
"11538","гр.Свети Влас местност ЮРТА","П-т за съдове FEYA Lemon 400мл","13875","79","1.00",""
"11538","гр.Свети Влас местност ЮРТА","К.мляко САЯНА 2% 500гр","14140","7","0.71",""
"11538","гр.Свети Влас местност ЮРТА","NAN 4 Optipro 800гр","14270","65","23.51",""
"11538","гр.Свети Влас местност ЮРТА","Кори ФАМИЛИЯ точени 500гр","14283","5","1.78",""
"11538","гр.Свети Влас местност ЮРТА","Салам НАРОДЕН камчия 320гр","14296","27","2.02",""
"11538","гр.Свети Влас местност ЮРТА","Салам НАРОДЕН телешки 320гр","14297","27","2.02",""
"11538","гр.Свети Влас местност ЮРТА","Салам НАРОДЕН хамбургски 320гр","14298","27","2.02",""
"11538","гр.Свети Влас местност ЮРТА","Салам ПЕРЕЛИК сух шпек 260гр","14332","28","3.14",""
"11538","гр.Свети Влас местност ЮРТА","Кренвирш LEKI","14355","26","5.93",""
"11538","гр.Свети Влас местност ЮРТА","Сирене ЖОСИ краве","14364","8","8.05",""
